timestamp,cluster,total_power_kw,irradiance,day
17:30:00,CLUSTER09,649.28,19.891,13062024
17:35:00,CLUSTER09,615.6899999999999,19.803,13062024
17:40:00,CLUSTER09,635.71,19.968,13062024
17:45:00,CLUSTER09,559.7599999999999,20.035,13062024
17:50:00,CLUSTER09,430.45000000000005,20.18,13062024
17:55:00,CLUSTER09,468.15000000000003,20.114,13062024
18:00:00,CLUSTER09,399.37,20.271,13062024
18:05:00,CLUSTER09,474.32000000000005,20.25,13062024
18:10:00,CLUSTER09,283.57000000000005,20.297,13062024
18:15:00,CLUSTER09,199.57,20.375,13062024
18:20:00,CLUSTER09,149.48,20.39,13062024
18:25:00,CLUSTER09,95.33000000000001,20.416,13062024
18:30:00,CLUSTER09,101.08,20.399,13062024
18:35:00,CLUSTER09,46.43,20.458,13062024
18:40:00,CLUSTER09,21.96,20.472,13062024
18:45:00,CLUSTER09,20.18,20.472,13062024
18:50:00,CLUSTER09,14.81,20.472,13062024
18:55:00,CLUSTER09,13.8,20.472,13062024
19:00:00,CLUSTER09,8.93,20.472,13062024
19:05:00,CLUSTER09,7.45,20.472,13062024
19:10:00,CLUSTER09,6.62,20.472,13062024
19:15:00,CLUSTER09,4.49,20.472,13062024
19:20:00,CLUSTER09,4.05,20.472,13062024
19:25:00,CLUSTER09,4.05,20.472,13062024
19:30:00,CLUSTER09,4.05,20.472,13062024
19:35:00,CLUSTER09,4.05,20.472,13062024
19:40:00,CLUSTER09,4.05,20.472,13062024
19:45:00,CLUSTER09,4.05,20.472,13062024
19:50:00,CLUSTER09,4.05,20.472,13062024
19:55:00,CLUSTER09,4.05,20.472,13062024
07:05:00,CLUSTER10,3.9500000000000006,0.0,13062024
07:10:00,CLUSTER10,10.500000000000002,0.0,13062024
07:15:00,CLUSTER10,19.599999999999998,0.0,13062024
07:20:00,CLUSTER10,26.63,0.0,13062024
07:25:00,CLUSTER10,41.33,0.003,13062024
07:30:00,CLUSTER10,55.82,0.0,13062024
07:35:00,CLUSTER10,58.56999999999999,0.023,13062024
07:40:00,CLUSTER10,77.58999999999999,0.013,13062024
07:45:00,CLUSTER10,83.67999999999999,0.049,13062024
07:50:00,CLUSTER10,101.07,0.05,13062024
07:55:00,CLUSTER10,143.94,0.098,13062024
08:00:00,CLUSTER10,143.53,0.139,13062024
08:05:00,CLUSTER10,284.79,0.171,13062024
08:10:00,CLUSTER10,252.45,0.177,13062024
08:15:00,CLUSTER10,315.74,0.285,13062024
08:20:00,CLUSTER10,308.57,0.278,13062024
08:25:00,CLUSTER10,362.91999999999996,0.368,13062024
08:30:00,CLUSTER10,379.64,0.49,13062024
08:35:00,CLUSTER10,396.5999999999999,0.441,13062024
08:40:00,CLUSTER10,423.5,0.64,13062024
08:45:00,CLUSTER10,475.9599999999999,0.651,13062024
08:50:00,CLUSTER10,522.73,0.805,13062024
08:55:00,CLUSTER10,549.0500000000001,0.854,13062024
09:00:00,CLUSTER10,556.1800000000001,1.033,13062024
09:05:00,CLUSTER10,615.24,1.131,13062024
09:10:00,CLUSTER10,625.5500000000001,1.054,13062024
09:15:00,CLUSTER10,650.04,1.29,13062024
09:20:00,CLUSTER10,701.9499999999999,1.443,13062024
09:25:00,CLUSTER10,729.33,1.379,13062024
09:30:00,CLUSTER10,770.0899999999999,1.498,13062024
09:35:00,CLUSTER10,799.01,1.557,13062024
09:40:00,CLUSTER10,830.55,1.73,13062024
09:45:00,CLUSTER10,868.56,2.054,13062024
09:50:00,CLUSTER10,903.6600000000001,2.239,13062024
09:55:00,CLUSTER10,928.0899999999999,2.136,13062024
10:00:00,CLUSTER10,975.4,2.402,13062024
10:05:00,CLUSTER10,1023.2000000000002,2.699,13062024
10:10:00,CLUSTER10,1033.1,2.693,13062024
10:15:00,CLUSTER10,1076.7599999999998,2.927,13062024
10:20:00,CLUSTER10,1094.62,2.876,13062024
10:25:00,CLUSTER10,1127.2799999999997,3.153,13062024
10:30:00,CLUSTER10,1163.49,3.466,13062024
10:35:00,CLUSTER10,1189.7299999999998,3.691,13062024
10:40:00,CLUSTER10,1222.36,3.885,13062024
10:45:00,CLUSTER10,1249.6200000000001,3.924,13062024
10:50:00,CLUSTER10,1285.2400000000002,4.143,13062024
10:55:00,CLUSTER10,1317.53,4.24,13062024
11:00:00,CLUSTER10,1347.37,4.699,13062024
11:05:00,CLUSTER10,1364.1200000000001,4.584,13062024
11:10:00,CLUSTER10,1407.3899999999999,4.745,13062024
11:15:00,CLUSTER10,1461.56,4.972,13062024
11:20:00,CLUSTER10,1509.7199999999998,5.443,13062024
11:25:00,CLUSTER10,1510.1399999999999,5.373,13062024
11:30:00,CLUSTER10,1541.56,5.587,13062024
11:35:00,CLUSTER10,1607.3199999999997,5.921,13062024
11:40:00,CLUSTER10,1616.1999999999998,6.171,13062024
11:45:00,CLUSTER10,1644.0200000000002,6.332,13062024
11:50:00,CLUSTER10,1682.1799999999998,6.551,13062024
11:55:00,CLUSTER10,1675.63,7.043,13062024
12:00:00,CLUSTER10,1715.33,6.929,13062024
12:05:00,CLUSTER10,1709.1300000000003,7.402,13062024
12:10:00,CLUSTER10,1724.3100000000002,7.321,13062024
12:15:00,CLUSTER10,1748.8700000000001,7.55,13062024
12:20:00,CLUSTER10,1728.3100000000002,7.73,13062024
12:25:00,CLUSTER10,1744.99,7.961,13062024
12:30:00,CLUSTER10,1735.8700000000001,8.494,13062024
12:35:00,CLUSTER10,1719.35,8.761,13062024
12:40:00,CLUSTER10,1718.5600000000002,8.566,13062024
12:45:00,CLUSTER10,1768.33,9.183,13062024
12:50:00,CLUSTER10,1689.5800000000002,9.17,13062024
12:55:00,CLUSTER10,1760.28,9.271,13062024
13:00:00,CLUSTER10,1736.2800000000002,9.559,13062024
13:05:00,CLUSTER10,1751.39,9.643,13062024
13:10:00,CLUSTER10,1732.86,10.057,13062024
13:15:00,CLUSTER10,1729.32,10.16,13062024
13:20:00,CLUSTER10,1722.5300000000002,10.73,13062024
13:25:00,CLUSTER10,1714.87,10.654,13062024
13:30:00,CLUSTER10,1695.8899999999999,11.228,13062024
13:35:00,CLUSTER10,1698.1100000000001,11.565,13062024
13:40:00,CLUSTER10,1676.12,11.439,13062024
13:45:00,CLUSTER10,1684.04,11.649,13062024
13:50:00,CLUSTER10,1669.24,11.973,13062024
13:55:00,CLUSTER10,1684.0800000000002,12.418,13062024
14:00:00,CLUSTER10,1681.47,12.791,13062024
14:05:00,CLUSTER10,1681.8199999999997,12.855,13062024
14:10:00,CLUSTER10,1667.3400000000001,12.86,13062024
14:15:00,CLUSTER10,1687.3500000000001,13.116,13062024
14:20:00,CLUSTER10,1677.26,13.745,13062024
14:25:00,CLUSTER10,1648.71,13.577,13062024
14:30:00,CLUSTER10,1621.72,13.808,13062024
14:35:00,CLUSTER10,1594.3700000000001,14.166,13062024
14:40:00,CLUSTER10,1570.4799999999998,14.252,13062024
14:45:00,CLUSTER10,1559.7700000000002,14.601,13062024
14:50:00,CLUSTER10,1553.86,14.992,13062024
14:55:00,CLUSTER10,1560.42,14.937,13062024
15:00:00,CLUSTER10,1553.87,15.556,13062024
15:05:00,CLUSTER10,1569.9099999999999,15.773,13062024
15:10:00,CLUSTER10,1552.76,15.607,13062024
15:15:00,CLUSTER10,1162.7,15.991,13062024
15:20:00,CLUSTER10,1458.3200000000002,15.979,13062024
15:25:00,CLUSTER10,1421.05,16.033,13062024
15:30:00,CLUSTER10,1457.69,16.235,13062024
15:35:00,CLUSTER10,1314.4399999999998,16.614,13062024
15:40:00,CLUSTER10,1315.5600000000002,16.656,13062024
15:45:00,CLUSTER10,1339.6299999999999,17.007,13062024
15:50:00,CLUSTER10,1349.45,17.008,13062024
15:55:00,CLUSTER10,1316.0699999999997,17.23,13062024
16:00:00,CLUSTER10,1296.3999999999999,17.474,13062024
16:05:00,CLUSTER10,1267.9799999999998,17.665,13062024
16:10:00,CLUSTER10,1230.6200000000001,17.665,13062024
16:15:00,CLUSTER10,1147.37,17.936,13062024
16:20:00,CLUSTER10,1103.41,17.976,13062024
16:25:00,CLUSTER10,1107.15,18.402,13062024
16:30:00,CLUSTER10,1054.74,18.383,13062024
16:35:00,CLUSTER10,971.32,18.425,13062024
16:40:00,CLUSTER10,1012.35,18.787,13062024
16:45:00,CLUSTER10,974.1899999999999,18.773,13062024
16:50:00,CLUSTER10,926.22,19.043,13062024
16:55:00,CLUSTER10,914.22,18.972,13062024
17:00:00,CLUSTER10,877.8999999999999,19.192,13062024
17:05:00,CLUSTER10,848.4599999999999,19.216,13062024
17:10:00,CLUSTER10,783.4499999999999,19.499,13062024
17:15:00,CLUSTER10,750.1899999999999,19.453,13062024
17:20:00,CLUSTER10,676.75,19.519,13062024
17:25:00,CLUSTER10,690.35,19.615,13062024
17:30:00,CLUSTER10,645.6900000000002,19.891,13062024
17:35:00,CLUSTER10,675.0000000000001,19.803,13062024
17:40:00,CLUSTER10,658.6600000000001,19.968,13062024
17:45:00,CLUSTER10,587.76,20.035,13062024
17:50:00,CLUSTER10,404.76000000000005,20.18,13062024
17:55:00,CLUSTER10,399.81,20.114,13062024
18:00:00,CLUSTER10,397.72999999999996,20.271,13062024
18:05:00,CLUSTER10,439.12000000000006,20.25,13062024
18:10:00,CLUSTER10,199.52,20.297,13062024
18:15:00,CLUSTER10,195.29000000000002,20.375,13062024
18:20:00,CLUSTER10,151.25,20.39,13062024
18:25:00,CLUSTER10,78.48,20.416,13062024
18:30:00,CLUSTER10,103.69000000000001,20.399,13062024
18:35:00,CLUSTER10,45.18,20.458,13062024
18:40:00,CLUSTER10,22.320000000000004,20.472,13062024
18:45:00,CLUSTER10,20.66,20.472,13062024
18:50:00,CLUSTER10,14.739999999999998,20.472,13062024
18:55:00,CLUSTER10,13.56,20.472,13062024
19:00:00,CLUSTER10,8.600000000000001,20.472,13062024
19:05:00,CLUSTER10,7.91,20.472,13062024
19:10:00,CLUSTER10,6.93,20.472,13062024
19:15:00,CLUSTER10,3.7700000000000005,20.472,13062024
19:20:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:25:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:30:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:35:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:40:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:45:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:50:00,CLUSTER10,3.6700000000000004,20.472,13062024
19:55:00,CLUSTER10,3.6700000000000004,20.472,13062024
07:05:00,CLUSTER11,3.79,0.0,13062024
07:10:00,CLUSTER11,8.98,0.0,13062024
07:15:00,CLUSTER11,17.24,0.0,13062024
07:20:00,CLUSTER11,23.999999999999996,0.0,13062024
07:25:00,CLUSTER11,37.79,0.003,13062024
07:30:00,CLUSTER11,55.9,0.0,13062024
07:35:00,CLUSTER11,54.69,0.023,13062024
07:40:00,CLUSTER11,71.98,0.013,13062024
07:45:00,CLUSTER11,77.67999999999998,0.049,13062024
07:50:00,CLUSTER11,91.67000000000002,0.05,13062024
07:55:00,CLUSTER11,132.13,0.098,13062024
08:00:00,CLUSTER11,150.10999999999999,0.139,13062024
08:05:00,CLUSTER11,208.41,0.171,13062024
08:10:00,CLUSTER11,226.32999999999998,0.177,13062024
08:15:00,CLUSTER11,271.65000000000003,0.285,13062024
08:20:00,CLUSTER11,292.15,0.278,13062024
08:25:00,CLUSTER11,323.2,0.368,13062024
08:30:00,CLUSTER11,350.72,0.49,13062024
08:35:00,CLUSTER11,364.84,0.441,13062024
08:40:00,CLUSTER11,385.03999999999996,0.64,13062024
08:45:00,CLUSTER11,432.94,0.651,13062024
08:50:00,CLUSTER11,479.12,0.805,13062024
08:55:00,CLUSTER11,496.52,0.854,13062024
09:00:00,CLUSTER11,514.48,1.033,13062024
09:05:00,CLUSTER11,567.77,1.131,13062024
09:10:00,CLUSTER11,578.72,1.054,13062024
09:15:00,CLUSTER11,604.29,1.29,13062024
09:20:00,CLUSTER11,654.55,1.443,13062024
09:25:00,CLUSTER11,670.48,1.379,13062024
09:30:00,CLUSTER11,724.2700000000001,1.498,13062024
09:35:00,CLUSTER11,733.1600000000001,1.557,13062024
09:40:00,CLUSTER11,771.63,1.73,13062024
09:45:00,CLUSTER11,814.8599999999999,2.054,13062024
09:50:00,CLUSTER11,850.5799999999999,2.239,13062024
09:55:00,CLUSTER11,873.47,2.136,13062024
10:00:00,CLUSTER11,926.25,2.402,13062024
10:05:00,CLUSTER11,955.5699999999999,2.699,13062024
10:10:00,CLUSTER11,980.05,2.693,13062024
10:15:00,CLUSTER11,1019.02,2.927,13062024
10:20:00,CLUSTER11,1023.36,2.876,13062024
10:25:00,CLUSTER11,1059.76,3.153,13062024
10:30:00,CLUSTER11,1108.05,3.466,13062024
10:35:00,CLUSTER11,1127.16,3.691,13062024
10:40:00,CLUSTER11,1164.55,3.885,13062024
10:45:00,CLUSTER11,1193.11,3.924,13062024
10:50:00,CLUSTER11,1220.1999999999998,4.143,13062024
10:55:00,CLUSTER11,1244.5400000000002,4.24,13062024
11:00:00,CLUSTER11,1278.5200000000002,4.699,13062024
11:05:00,CLUSTER11,1283.89,4.584,13062024
11:10:00,CLUSTER11,1339.68,4.745,13062024
11:15:00,CLUSTER11,1378.0900000000001,4.972,13062024
11:20:00,CLUSTER11,1437.8999999999999,5.443,13062024
11:25:00,CLUSTER11,1434.6399999999999,5.373,13062024
11:30:00,CLUSTER11,1469.6399999999999,5.587,13062024
11:35:00,CLUSTER11,1526.12,5.921,13062024
11:40:00,CLUSTER11,1538.5400000000002,6.171,13062024
11:45:00,CLUSTER11,1565.16,6.332,13062024
11:50:00,CLUSTER11,1602.6499999999999,6.551,13062024
11:55:00,CLUSTER11,1586.46,7.043,13062024
12:00:00,CLUSTER11,1628.83,6.929,13062024
12:05:00,CLUSTER11,1635.63,7.402,13062024
12:10:00,CLUSTER11,1645.75,7.321,13062024
12:15:00,CLUSTER11,1668.7900000000002,7.55,13062024
12:20:00,CLUSTER11,1643.01,7.73,13062024
12:25:00,CLUSTER11,1652.18,7.961,13062024
12:30:00,CLUSTER11,1654.5900000000001,8.494,13062024
12:35:00,CLUSTER11,1638.19,8.761,13062024
12:40:00,CLUSTER11,1571.3300000000002,8.566,13062024
12:45:00,CLUSTER11,1595.4,9.183,13062024
12:50:00,CLUSTER11,1436.27,9.17,13062024
12:55:00,CLUSTER11,1694.8000000000002,9.271,13062024
13:00:00,CLUSTER11,1657.27,9.559,13062024
13:05:00,CLUSTER11,1662.02,9.643,13062024
13:10:00,CLUSTER11,1665.26,10.057,13062024
13:15:00,CLUSTER11,1651.97,10.16,13062024
13:20:00,CLUSTER11,1644.3999999999999,10.73,13062024
13:25:00,CLUSTER11,1636.1299999999999,10.654,13062024
13:30:00,CLUSTER11,1626.8700000000001,11.228,13062024
13:35:00,CLUSTER11,1628.26,11.565,13062024
13:40:00,CLUSTER11,1610.07,11.439,13062024
13:45:00,CLUSTER11,1610.97,11.649,13062024
13:50:00,CLUSTER11,1617.77,11.973,13062024
13:55:00,CLUSTER11,1609.37,12.418,13062024
14:00:00,CLUSTER11,1610.19,12.791,13062024
14:05:00,CLUSTER11,1603.17,12.855,13062024
14:10:00,CLUSTER11,1597.31,12.86,13062024
14:15:00,CLUSTER11,1616.61,13.116,13062024
14:20:00,CLUSTER11,1605.8799999999999,13.745,13062024
14:25:00,CLUSTER11,1560.53,13.577,13062024
14:30:00,CLUSTER11,1554.69,13.808,13062024
14:35:00,CLUSTER11,1522.4899999999998,14.166,13062024
14:40:00,CLUSTER11,1508.0800000000002,14.252,13062024
14:45:00,CLUSTER11,1493.33,14.601,13062024
14:50:00,CLUSTER11,1488.89,14.992,13062024
14:55:00,CLUSTER11,1497.65,14.937,13062024
15:00:00,CLUSTER11,1491.0500000000002,15.556,13062024
15:05:00,CLUSTER11,1503.5,15.773,13062024
15:10:00,CLUSTER11,1479.39,15.607,13062024
15:15:00,CLUSTER11,1044.05,15.991,13062024
15:20:00,CLUSTER11,1432.9,15.979,13062024
15:25:00,CLUSTER11,1407.6899999999998,16.033,13062024
15:30:00,CLUSTER11,1422.78,16.235,13062024
15:35:00,CLUSTER11,1261.4699999999998,16.614,13062024
15:40:00,CLUSTER11,1272.76,16.656,13062024
15:45:00,CLUSTER11,1294.41,17.007,13062024
15:50:00,CLUSTER11,1306.6,17.008,13062024
15:55:00,CLUSTER11,1260.21,17.23,13062024
16:00:00,CLUSTER11,1250.8899999999999,17.474,13062024
16:05:00,CLUSTER11,1218.4399999999998,17.665,13062024
16:10:00,CLUSTER11,1192.41,17.665,13062024
16:15:00,CLUSTER11,1115.5999999999997,17.936,13062024
16:20:00,CLUSTER11,1057.5900000000001,17.976,13062024
16:25:00,CLUSTER11,1079.63,18.402,13062024
16:30:00,CLUSTER11,1027.9399999999998,18.383,13062024
16:35:00,CLUSTER11,942.83,18.425,13062024
16:40:00,CLUSTER11,980.11,18.787,13062024
16:45:00,CLUSTER11,944.76,18.773,13062024
16:50:00,CLUSTER11,896.42,19.043,13062024
16:55:00,CLUSTER11,892.99,18.972,13062024
17:00:00,CLUSTER11,859.18,19.192,13062024
17:05:00,CLUSTER11,816.24,19.216,13062024
17:10:00,CLUSTER11,788.8800000000001,19.499,13062024
17:15:00,CLUSTER11,728.3199999999999,19.453,13062024
17:20:00,CLUSTER11,658.18,19.519,13062024
17:25:00,CLUSTER11,673.4,19.615,13062024
17:30:00,CLUSTER11,644.9,19.891,13062024
17:35:00,CLUSTER11,650.71,19.803,13062024
17:40:00,CLUSTER11,640.9199999999998,19.968,13062024
17:45:00,CLUSTER11,563.51,20.035,13062024
17:50:00,CLUSTER11,435.46,20.18,13062024
17:55:00,CLUSTER11,351.28999999999996,20.114,13062024
18:00:00,CLUSTER11,377.43999999999994,20.271,13062024
18:05:00,CLUSTER11,375.93,20.25,13062024
18:10:00,CLUSTER11,300.2,20.297,13062024
18:15:00,CLUSTER11,187.36,20.375,13062024
18:20:00,CLUSTER11,142.56,20.39,13062024
18:25:00,CLUSTER11,76.78,20.416,13062024
18:30:00,CLUSTER11,91.67,20.399,13062024
18:35:00,CLUSTER11,45.529999999999994,20.458,13062024
18:40:00,CLUSTER11,21.689999999999998,20.472,13062024
18:45:00,CLUSTER11,19.439999999999998,20.472,13062024
18:50:00,CLUSTER11,12.55,20.472,13062024
18:55:00,CLUSTER11,13.53,20.472,13062024
19:00:00,CLUSTER11,8.95,20.472,13062024
19:05:00,CLUSTER11,7.45,20.472,13062024
19:10:00,CLUSTER11,5.640000000000001,20.472,13062024
19:15:00,CLUSTER11,4.130000000000001,20.472,13062024
19:20:00,CLUSTER11,3.92,20.472,13062024
19:25:00,CLUSTER11,3.92,20.472,13062024
19:30:00,CLUSTER11,3.92,20.472,13062024
19:35:00,CLUSTER11,3.92,20.472,13062024
19:40:00,CLUSTER11,3.92,20.472,13062024
19:45:00,CLUSTER11,3.92,20.472,13062024
19:50:00,CLUSTER11,3.92,20.472,13062024
19:55:00,CLUSTER11,3.92,20.472,13062024
07:05:00,CLUSTER12,4.590000000000001,0.0,13062024
07:10:00,CLUSTER12,11.72,0.0,13062024
07:15:00,CLUSTER12,21.67,0.0,13062024
07:20:00,CLUSTER12,25.54,0.0,13062024
07:25:00,CLUSTER12,45.03,0.003,13062024
07:30:00,CLUSTER12,55.93000000000001,0.0,13062024
07:35:00,CLUSTER12,62.92000000000001,0.023,13062024
07:40:00,CLUSTER12,79.22000000000001,0.013,13062024
07:45:00,CLUSTER12,85.32000000000001,0.049,13062024
07:50:00,CLUSTER12,103.36,0.05,13062024
07:55:00,CLUSTER12,136.85000000000002,0.098,13062024
08:00:00,CLUSTER12,152.94,0.139,13062024
08:05:00,CLUSTER12,198.41000000000003,0.171,13062024
08:10:00,CLUSTER12,223.37,0.177,13062024
08:15:00,CLUSTER12,286.65,0.285,13062024
08:20:00,CLUSTER12,299.87999999999994,0.278,13062024
08:25:00,CLUSTER12,326.12,0.368,13062024
08:30:00,CLUSTER12,364.38,0.49,13062024
08:35:00,CLUSTER12,401.31,0.441,13062024
08:40:00,CLUSTER12,417.01,0.64,13062024
08:45:00,CLUSTER12,461.84000000000003,0.651,13062024
08:50:00,CLUSTER12,509.4,0.805,13062024
08:55:00,CLUSTER12,532.9300000000002,0.854,13062024
09:00:00,CLUSTER12,540.24,1.033,13062024
09:05:00,CLUSTER12,598.05,1.131,13062024
09:10:00,CLUSTER12,604.0600000000001,1.054,13062024
09:15:00,CLUSTER12,645.5,1.29,13062024
09:20:00,CLUSTER12,701.4599999999999,1.443,13062024
09:25:00,CLUSTER12,707.56,1.379,13062024
09:30:00,CLUSTER12,766.82,1.498,13062024
09:35:00,CLUSTER12,790.4,1.557,13062024
09:40:00,CLUSTER12,823.0400000000001,1.73,13062024
09:45:00,CLUSTER12,875.82,2.054,13062024
09:50:00,CLUSTER12,908.56,2.239,13062024
09:55:00,CLUSTER12,944.23,2.136,13062024
10:00:00,CLUSTER12,987.4000000000001,2.402,13062024
10:05:00,CLUSTER12,1009.28,2.699,13062024
10:10:00,CLUSTER12,1053.3400000000001,2.693,13062024
10:15:00,CLUSTER12,1087.77,2.927,13062024
10:20:00,CLUSTER12,1101.33,2.876,13062024
10:25:00,CLUSTER12,1157.8,3.153,13062024
10:30:00,CLUSTER12,1208.72,3.466,13062024
10:35:00,CLUSTER12,1236.63,3.691,13062024
10:40:00,CLUSTER12,1251.1699999999996,3.885,13062024
10:45:00,CLUSTER12,1290.87,3.924,13062024
10:50:00,CLUSTER12,1319.82,4.143,13062024
10:55:00,CLUSTER12,1345.3899999999999,4.24,13062024
11:00:00,CLUSTER12,1381.78,4.699,13062024
11:05:00,CLUSTER12,1405.2099999999998,4.584,13062024
11:10:00,CLUSTER12,1425.7099999999998,4.745,13062024
11:15:00,CLUSTER12,1489.1000000000001,4.972,13062024
11:20:00,CLUSTER12,1561.91,5.443,13062024
11:25:00,CLUSTER12,1604.4899999999998,5.373,13062024
11:30:00,CLUSTER12,1604.64,5.587,13062024
11:35:00,CLUSTER12,1668.69,5.921,13062024
11:40:00,CLUSTER12,1680.82,6.171,13062024
11:45:00,CLUSTER12,1697.49,6.332,13062024
11:50:00,CLUSTER12,1721.6599999999999,6.551,13062024
11:55:00,CLUSTER12,1668.7199999999998,7.043,13062024
12:00:00,CLUSTER12,1748.8799999999999,6.929,13062024
12:05:00,CLUSTER12,1758.16,7.402,13062024
12:10:00,CLUSTER12,1805.02,7.321,13062024
12:15:00,CLUSTER12,1836.34,7.55,13062024
12:20:00,CLUSTER12,1783.6400000000003,7.73,13062024
12:25:00,CLUSTER12,1822.29,7.961,13062024
12:30:00,CLUSTER12,1815.81,8.494,13062024
12:35:00,CLUSTER12,1812.3700000000001,8.761,13062024
12:40:00,CLUSTER12,1664.2999999999997,8.566,13062024
12:45:00,CLUSTER12,1827.5,9.183,13062024
12:50:00,CLUSTER12,1534.74,9.17,13062024
12:55:00,CLUSTER12,1873.4099999999999,9.271,13062024
13:00:00,CLUSTER12,1820.7499999999998,9.559,13062024
13:05:00,CLUSTER12,1836.9499999999998,9.643,13062024
13:10:00,CLUSTER12,1822.06,10.057,13062024
13:15:00,CLUSTER12,1808.99,10.16,13062024
13:20:00,CLUSTER12,1807.1599999999999,10.73,13062024
13:25:00,CLUSTER12,1792.44,10.654,13062024
13:30:00,CLUSTER12,1785.03,11.228,13062024
13:35:00,CLUSTER12,1791.42,11.565,13062024
13:40:00,CLUSTER12,1773.2399999999998,11.439,13062024
13:45:00,CLUSTER12,1785.3,11.649,13062024
13:50:00,CLUSTER12,1792.5800000000002,11.973,13062024
13:55:00,CLUSTER12,1776.5499999999997,12.418,13062024
14:00:00,CLUSTER12,1774.81,12.791,13062024
14:05:00,CLUSTER12,1762.56,12.855,13062024
14:10:00,CLUSTER12,1766.7799999999997,12.86,13062024
14:15:00,CLUSTER12,1783.17,13.116,13062024
14:20:00,CLUSTER12,1771.4400000000003,13.745,13062024
14:25:00,CLUSTER12,1709.47,13.577,13062024
14:30:00,CLUSTER12,1710.4,13.808,13062024
14:35:00,CLUSTER12,1689.1399999999999,14.166,13062024
14:40:00,CLUSTER12,1671.91,14.252,13062024
14:45:00,CLUSTER12,1651.19,14.601,13062024
14:50:00,CLUSTER12,1640.5,14.992,13062024
14:55:00,CLUSTER12,1651.71,14.937,13062024
15:00:00,CLUSTER12,1648.3099999999997,15.556,13062024
15:05:00,CLUSTER12,1657.13,15.773,13062024
15:10:00,CLUSTER12,1645.9100000000003,15.607,13062024
15:15:00,CLUSTER12,1230.8400000000001,15.991,13062024
15:20:00,CLUSTER12,1562.9,15.979,13062024
15:25:00,CLUSTER12,1564.09,16.033,13062024
15:30:00,CLUSTER12,1555.6600000000003,16.235,13062024
15:35:00,CLUSTER12,1401.6000000000001,16.614,13062024
15:40:00,CLUSTER12,1400.63,16.656,13062024
15:45:00,CLUSTER12,1428.83,17.007,13062024
15:50:00,CLUSTER12,1441.76,17.008,13062024
15:55:00,CLUSTER12,1400.1,17.23,13062024
16:00:00,CLUSTER12,1380.13,17.474,13062024
16:05:00,CLUSTER12,1356.5800000000002,17.665,13062024
16:10:00,CLUSTER12,1323.2099999999998,17.665,13062024
16:15:00,CLUSTER12,1246.0700000000002,17.936,13062024
16:20:00,CLUSTER12,1184.43,17.976,13062024
16:25:00,CLUSTER12,1204.03,18.402,13062024
16:30:00,CLUSTER12,1137.0700000000002,18.383,13062024
16:35:00,CLUSTER12,1013.78,18.425,13062024
16:40:00,CLUSTER12,1089.94,18.787,13062024
16:45:00,CLUSTER12,1060.3,18.773,13062024
16:50:00,CLUSTER12,1013.8699999999999,19.043,13062024
16:55:00,CLUSTER12,1010.3000000000001,18.972,13062024
17:00:00,CLUSTER12,957.67,19.192,13062024
17:05:00,CLUSTER12,900.58,19.216,13062024
17:10:00,CLUSTER12,884.72,19.499,13062024
17:15:00,CLUSTER12,783.8499999999999,19.453,13062024
17:20:00,CLUSTER12,730.83,19.519,13062024
17:25:00,CLUSTER12,762.6199999999999,19.615,13062024
17:30:00,CLUSTER12,717.3,19.891,13062024
17:35:00,CLUSTER12,749.0800000000002,19.803,13062024
17:40:00,CLUSTER12,733.85,19.968,13062024
17:45:00,CLUSTER12,639.21,20.035,13062024
17:50:00,CLUSTER12,535.5600000000001,20.18,13062024
17:55:00,CLUSTER12,401.04,20.114,13062024
18:00:00,CLUSTER12,458.87000000000006,20.271,13062024
18:05:00,CLUSTER12,395.79,20.25,13062024
18:10:00,CLUSTER12,261.85999999999996,20.297,13062024
18:15:00,CLUSTER12,205.80000000000004,20.375,13062024
18:20:00,CLUSTER12,167.54,20.39,13062024
18:25:00,CLUSTER12,91.13000000000001,20.416,13062024
18:30:00,CLUSTER12,107.42,20.399,13062024
18:35:00,CLUSTER12,50.77,20.458,13062024
18:40:00,CLUSTER12,25.849999999999994,20.472,13062024
18:45:00,CLUSTER12,23.580000000000005,20.472,13062024
18:50:00,CLUSTER12,15.77,20.472,13062024
18:55:00,CLUSTER12,15.4,20.472,13062024
19:00:00,CLUSTER12,10.04,20.472,13062024
19:05:00,CLUSTER12,8.07,20.472,13062024
19:10:00,CLUSTER12,7.33,20.472,13062024
19:15:00,CLUSTER12,4.77,20.472,13062024
19:20:00,CLUSTER12,3.81,20.472,13062024
19:25:00,CLUSTER12,3.81,20.472,13062024
19:30:00,CLUSTER12,3.81,20.472,13062024
19:35:00,CLUSTER12,3.81,20.472,13062024
19:40:00,CLUSTER12,3.81,20.472,13062024
19:45:00,CLUSTER12,3.81,20.472,13062024
19:50:00,CLUSTER12,3.81,20.472,13062024
19:55:00,CLUSTER12,3.81,20.472,13062024
07:05:00,CLUSTER13,5.38,0.0,13062024
07:10:00,CLUSTER13,12.21,0.0,13062024
